email_id,email,source,consent,timestamp,status,html_code,css_datei,kennzeichnung,impressum_hinweis,newsletter_regeln,tracking_hinweis,verbote,status,direktlink,vergleichsrechner_html,kurzrechner_html,banner_300x250_html,banner_728x90_html
TC_002,Kfz-Versicherung,Kurzrechner,300px,nan,nan,"<link rel=""stylesheet"" type=""text/css"" href=""https://form.partner-versicherung.de/widgets/kfz-widget.css""><div style=""width: 300px"" id=""tcpp-widget-kfz"" data-form=""https://www.tarifcheck.de/kfz-versicherung/ergebnis/""></div><script src=""https://form.partner-versicherung.de/widgets/165274/tcpp-widget-kfz/kfz-widget.js""></script>",https://form.partner-versicherung.de/widgets/kfz-widget.css,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_002,Kfz-Versicherung,Banner,300x250,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1618&deep=kfz-versicherung,nan,"<a href=""https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1618&deep=kfz-versicherung"" target=""_blank""><img src=""https://a.partner-versicherung.de/view.php?partner_id=165274&ad_id=1618"" width=""300"" height=""250"" style=""max-width: 100%; height: auto;""></a>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_002,Kfz-Versicherung,Banner,728x90,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1634&deep=kfz-versicherung,nan,"<a href=""https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1634&deep=kfz-versicherung"" target=""_blank""><img src=""https://a.partner-versicherung.de/view.php?partner_id=165274&ad_id=1634"" width=""728"" height=""90"" style=""max-width: 100%; height: auto;""></a>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_002,Kfz-Versicherung,Banner,1168x160,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1678&deep=kfz-versicherung,nan,"<a href=""https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1678&deep=kfz-versicherung"" target=""_blank""><img src=""https://a.partner-versicherung.de/view.php?partner_id=165274&ad_id=1678"" width=""1168"" height=""160"" style=""max-width: 100%; height: auto;""></a>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_003,Kredit,Direktlink,nan,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=15&deep=kredit,https://www.tarifcheck.com/mmYbmVN,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=15&deep=kredit,nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_003,Kredit,Vergleichsrechner/Formular,100%,nan,nan,"<div style=""width: 100%"" id=""tcpp-iframe-kredit"" data-duration=""12"" data-purpose=""8"" data-amount=""5000""></div><script src=""https://form.partner-versicherung.de/widgets/165274/tcpp-iframe-kredit/kredit-iframe.js""></script>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_003,Kredit,Kurzrechner,300px,nan,nan,"<link rel=""stylesheet"" type=""text/css"" href=""https://form.partner-versicherung.de/widgets/kredit-widget.css""><div style=""width: 300px"" id=""tcpp-widget-kredit"" data-form=""https://www.tarifcheck.de/kredit/ergebnis/"" data-duration=""12"" data-purpose=""8"" data-amount=""5000""></div><script src=""https://form.partner-versicherung.de/widgets/165274/tcpp-widget-kredit/kredit-widget.js""></script>",https://form.partner-versicherung.de/widgets/kredit-widget.css,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_003,Kredit,Banner,300x250,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=601&deep=kredit,nan,"<a href=""https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=601&deep=kredit"" target=""_blank""><img src=""https://a.partner-versicherung.de/view.php?partner_id=165274&ad_id=601"" width=""300"" height=""250"" style=""max-width: 100%; height: auto;""></a>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_003,Kredit,Banner,728x90,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1482&deep=kredit,nan,"<a href=""https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1482&deep=kredit"" target=""_blank""><img src=""https://a.partner-versicherung.de/view.php?partner_id=165274&ad_id=1482"" width=""728"" height=""90"" style=""max-width: 100%; height: auto;""></a>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_003,Kredit,Banner,970x250,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1041&deep=kredit,nan,"<a href=""https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=1041&deep=kredit"" target=""_blank""><img src=""https://a.partner-versicherung.de/view.php?partner_id=165274&ad_id=1041"" width=""970"" height=""250"" style=""max-width: 100%; height: auto;""></a>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_004,Girokonto,Direktlink,nan,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=15&deep=girokonto,https://www.tarifcheck.com/4e9H7PT,https://a.partner-versicherung.de/click.php?partner_id=165274&ad_id=15&deep=girokonto,nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_004,Girokonto,Vergleichsrechner/Formular,100%,nan,nan,"<div style=""width: 100%"" id=""tcpp-iframe-giro""></div><script src=""https://form.partner-versicherung.de/widgets/165274/tcpp-iframe-giro/giro-iframe.js""></script>",nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",offiziell geliefert,nan,nan,nan,nan,nan
TC_004,Girokonto,Kurzrechner,300px,nan,nan,nicht verfügbar,nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",nicht verfügbar,nan,nan,nan,nan,nan
TC_004,Girokonto,Banner,300x250,nicht verfügbar,nan,nicht verfügbar,nan,Jeden Affiliate-Link und jedes Banner klar als Werbung/Anzeige kennzeichnen oder mit * markieren und Sternchen-Erklärung auf der Seite einfügen.,"Alle Vergleiche powered by TARIFCHECK24 GmbH
Zollstr. 11b
21465 Wentorf bei Hamburg
Tel. 040 - 73098288
Fax 040 - 73098289
E-Mail: info@tarifcheck.de

Optionaler Impressum-iFrame:
<iframe src=""https://a.partner-versicherung.de/filestore/ad/1166/index.php?partner_id=165274"" width=""100%"" scrolling=""no"" border=""0""></iframe>

Zusätzlich auf allen Rechner-/Formularseiten sichtbar: powered by TARIFCHECK24 GmbH","Newsletter nur an DOI-Empfänger. Keine zweifelhaften Listen. Vollständiges Impressum integrieren. DOI-Nachweis muss vorlegbar sein. Footer muss enthalten: Firmenname, Adresse, Telefonnummer, E-Mail-Adresse und Steuernummer. Abmeldelink ist Pflicht. Personalisierte Templates bei stephan.cordes@tarifcheck.de mit Partner-ID, Firmenname, Produktthema und Empfängerlisten-Info anfordern. Test-Newsletter an stephan.cordes@tarifcheck.de senden. Versand erst nach Freigabe.","Tracking-ID am Ende von Werbelinks/Codes ergänzen mit &tracking=TRACKING_ID. Für Rechner, Banner und Deeplinks nutzbar.","Nicht gestattet: Anbieterlogos, CHECK24/Tarifcheck Brand-Bidding/SEA, CHECK24 im Domain-/URL-Namen, Banner-/Traffic-Netzwerke wie GetMyAds oder Promycom, TÜV-/offizielle Siegel, Aussagen wie ohne SCHUFA oder SCHUFA-frei, Inhalte/Texte/Grafiken/Bilder von Tarifcheck-Seiten oder Rechnern kopieren.",nicht verfügbar,nan,nan,nan,nan,nan
